10.0,11518.0
20.0,11929.0
30.0,12990.0
40.0,11425.0
50.0,31171.0
60.0,18565.0
70.0,14216.0
80.0,32445.0
90.0,17994.0
100.0,12528.0
110.0,14315.0
120.0,12020.0
